Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,BHARTIARTL.NS,ICICIBANK.NS,INFY.NS,HINDUNILVR.NS,WIPRO.NS,JSWSTEEL.NS,SBILIFE.NS,BAJAJFINSV.NS,TATACONSUM.NS,HCLTECH.NS,SUNPHARMA.NS,M&M.NS,LT.NS,ASIANPAINT.NS,NESTLEIND.NS,MARUTI.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS,KOTAKBANK.NS,HDFCLIFE.NS,INDUSINDBK.NS,TECHM.NS,INFRATEL.NS,TITAN.NS,SBIN.NS,AXISBANK.NS,ADANIPORTS.NS,NTPC.NS,COALINDIA.NS,POWERGRID.NS,BPCL.NS,ONGC.NS,TATASTEEL.NS,HINDALCO.NS,APOLLOTYRE.NS,GRASIM.NS,M&MFIN.NS,SHREECEM.NS,DABUR.NS,GODREJCP.NS,EICHERMOT.NS,TATAPOWER.NS,ZEEL.NS,LTTS.NS,BOSCHLTD.NS,TATACHEM.NS
05-10-2021,1184.04,3592.28,1538.23,689.13,675.83,1573.03,2574.71,318.77,651.12,1254.4,1782.04,781.19,1138.27,795.46,811.37,1662.97,3164.59,1873.41,7076.71,342.82,3584.45,7344.08,1977.36,726.23,1134.09,1271.59,,2163.38,441.43,779.2,730.76,128.86,145.38,118.83,194.62,130.79,55.57,484.84,218.55,1600.55,175.63,28429.72,596.37,1021.52,2682.2,175.52,293.85,4505.78,14597.26,889.9
06-10-2021,1161.64,3571.29,1556.98,681.4,668.46,1555.14,2553.22,313.3,631.86,1204.8,1758.99,799.9,1112.36,776.16,802.76,1642,3123.27,1850.38,7019.18,333.98,3497.3,7244.7,1950.83,718.8,1098.42,1246.93,,2118.98,434.31,775.57,711.17,127,141.64,117.36,196.09,134.35,54.01,465.84,215.68,1573,171.29,27780.71,595.16,997.85,2651.93,172.15,289.19,4435.5,16299.06,920.11
07-10-2021,1167.34,3648.13,1552.74,682.48,680.78,1571.36,2537.4,316.84,638.85,1207.78,1744.38,803.71,1139.27,798.12,845.25,1658.85,3199.69,1839.61,7305.1,374.18,3551.56,7236.44,1947.54,718.5,1132.24,1275.33,,2343.64,434.97,773.73,723.1,126.56,140.06,117.8,196.97,128.19,54.4,467.41,221.36,1566.12,172.33,27730.9,595.35,1008.68,2741.33,173.91,287.23,4526.78,16521.75,916.76
08-10-2021,1212.2,3688.19,1545.17,685.44,681.94,1601.88,2509.5,325.81,638.18,1189.29,1752.28,798.05,1153.09,796.33,844.82,1672.85,3215.3,1833.9,7244.16,380.59,3539.5,7217.89,1931.48,715.28,1139.72,1295.8,,2326.72,435.07,778.56,726.78,125.05,138.4,117.42,197.08,128.63,54.9,463.64,227.52,1572.81,174.26,27432.23,587.47,999.17,2738.42,173.03,289.14,4619.8,16694.81,923.07
11-10-2021,1203.76,3453.87,1575.2,680.85,691.54,1571.31,2514.3,321.7,644.46,1198.89,1768.71,795.62,1136.3,807.14,861.95,1663.16,3214.47,1843.38,7508.19,413.18,3573.41,7212.48,1970.43,710.53,1138.6,1260.03,,2330.86,445.76,783.74,724.38,128.33,144.57,121.02,199.25,131.87,55.41,477.2,233.39,1624.9,174.69,27694.43,589.06,1004.42,2771.26,187.36,300.53,4526.01,16782.21,925.6
12-10-2021,1210.63,3423.17,1571.15,676.42,686.98,1565.92,2543.81,324.8,645.76,1203.36,1819.5,795.52,1090.47,804.37,856.65,1664.42,3231.19,1875.36,7501.36,418.25,3690.9,7133.67,1990.08,696.76,1146.99,1236.86,,2459.32,458.82,793.69,723.84,128.11,141.97,120.96,199.62,130.71,56.08,488.11,231.89,1611.03,176.1,27381.49,596.95,1006.28,2827.48,191.57,300.43,4455.68,17069.05,927.99
13-10-2021,1222.95,3425.38,1580.6,679.92,688.29,1588.27,2515.87,331.46,653.14,1184.62,1816.07,826.71,1103.56,816.83,900.2,1697.21,3231.44,1866.18,7295.01,503.77,3680.6,7232.31,2004.29,694.29,1149.52,1261.78,,2503.33,457.58,791.15,745.55,129.7,139.58,124.74,201.11,127.87,57.15,497.32,231.98,1649.79,175.68,27490.1,603.73,1037.45,2823.74,219.35,311.08,4530.45,16895.89,1058.28
14-10-2021,1225.42,3390.87,1626.88,675.88,705.11,1594.35,2518.53,349.02,664.06,1178.46,1846.09,828.12,1091.17,815.62,896.4,1733.3,3206.45,1866.63,7309.39,494.53,3678.98,7276.68,2012.72,687.25,1174.26,1287.56,,2529.82,466.04,798.57,798.39,132.4,134.99,128.03,201.4,127.12,58.02,505.2,232.66,1724.01,174.87,27629.2,595.4,1018.19,2772.67,217.79,313.87,4650.45,16852.36,1036.25
18-10-2021,1228.69,3424.39,1610.39,670.75,722.71,1665.35,2522.76,349.76,686.06,1185.37,1864.96,822.62,1065.23,810.39,876.72,1732.47,3151.71,1877.55,7465.48,506.45,3632.64,7280.42,2006.54,696.96,1183.58,1331.52,,2554.24,473.02,809.77,796.18,132.54,136.09,127.5,202.8,129.55,59.54,531.33,235.28,1725.44,177,27861.3,594.39,997.07,2746.58,251.74,305.04,4683.85,16659.72,1046.14
19-10-2021,1239.7,3412.18,1628.13,671.24,724.64,1693.23,2420.86,350.65,662.82,1186.31,1904.76,821.98,1074.56,802.1,883.02,1788.27,3095.56,1870.79,7464.17,478.92,3628.56,7054.9,2030.23,696.17,1158.74,1385.02,,2451.72,463.76,798.17,778.21,132.63,135.5,124.27,198.65,126.76,57.68,522.47,225,1689.97,179.55,27372.59,585.77,987.95,2627.39,224.78,303.42,4954.03,16281.19,1032.28
20-10-2021,1225.42,3388.43,1613.81,698.2,723.09,1674.83,2356.08,345.92,656.68,1161.76,1857.5,806.05,1075.26,790.03,865.56,1750.15,3081.8,1862.02,7400.89,483.89,3570.21,7015.05,2010.38,696.76,1166.21,1385.2,,2379.21,474.87,801.31,780.81,129.61,132.57,121.58,193.42,123.8,56.68,502.11,218.98,1664.98,174.21,27136,573.58,972.8,2576.37,225.37,314.07,4781.99,16174.49,988.26
21-10-2021,1190.07,3316.74,1616.18,685.98,732.45,1629.57,2324.81,343.14,646.09,1151.37,1855.14,794.2,1064.53,793.42,863.3,1749.23,2918.84,1857.72,7385.78,504.86,3528.79,7014.46,2138.35,687.99,1149.42,1371.66,,2363.71,477.77,804.3,765.54,131.08,133.96,121.4,197.78,123.88,55.48,483.32,219.42,1717.42,181.06,27295.4,568.5,958.2,2588.18,221.26,315.05,4562.74,16148.59,959.54
22-10-2021,1192.3,3285.15,1620.47,684.45,736.13,1598.12,2332.74,336.29,640.05,1160.22,1862.99,775.15,1049.84,787.75,854.49,1736.16,2899.79,1835.85,7223.59,487.87,3586.77,7034.73,2165.93,684.23,1161.07,1365.54,,2379.8,477.77,813.16,748.3,128.42,129.19,121.65,196.11,125.52,54.7,460.51,214.47,1685.94,176.62,27413.51,571.74,941.83,2538.82,217.2,302.24,4419.62,15972.56,944.15
25-10-2021,1180.68,3279.61,1597.57,681.1,816.02,1586.73,2334.41,329.04,646.23,1122.94,1805.97,769.01,1024.7,788.38,857.23,1728.31,2837.22,1805.86,7079,476.94,3491.45,7034.93,2149.08,676.8,1142.97,1371.52,,2347.39,481.14,841.43,738.72,127.53,127.87,120.52,189.29,128.99,54.57,463.25,213.36,1682.84,170.81,26955.73,562.59,923.84,2489.45,208.98,298.71,4366.62,15668.98,937.36
26-10-2021,1207.57,3269.89,1593.47,686.13,804.09,1597.19,2330.58,329.26,665.5,1165.04,1832.55,788.45,1025.93,788.67,860.94,1740.03,2887.54,1867.21,7114.83,505.51,3517.43,7152.31,2205.38,683.54,1120.79,1406.8,,2421.98,486.89,838.25,736.61,126.91,128.56,119.11,189.01,130.35,56.7,475.78,212.53,1711.12,177.71,27452.74,562.64,944.97,2517.14,220.43,311.57,4416.74,16057.98,962.21
27-10-2021,1192.3,3276.6,1583.88,692.19,809.52,1620.86,2292.09,330.72,656.44,1178.91,1798.47,798.05,1035.03,799.92,853.48,1728.7,3008.93,1846.51,7172.26,494.83,3503.28,7236.04,2182.74,687.3,1108.81,1410.89,,2427.25,493.16,784.08,732.63,125.23,127.5,119.02,187.54,126.2,55.96,469.71,210.69,1700.3,181.3,27778.73,572.61,989.96,2510.97,219.4,297.63,4542.67,15980.25,953.42
28-10-2021,1179.23,3212.66,1536.44,679.77,774.33,1597.38,2285.44,323.72,639.72,1160.12,1796.04,789.23,1012.92,782.95,850.64,1757.47,3033.55,1845.23,7185.37,478.08,3432.96,7327.01,2093.22,676.65,1141.27,1379.8,,2343.44,476.25,755.06,675.9,121.73,122.32,116.3,184.51,120.04,54.84,458.89,206.61,1674.72,175.25,27863.03,570.72,965.4,2456.17,213.29,291.74,4510.64,15765.87,852.05
29-10-2021,1150.93,3190.22,1526.08,675.43,777.58,1563.49,2288.79,318.72,641.35,1138.7,1779.41,789.04,1005.66,770.73,851.02,1711.36,3017.78,1846.08,7295.25,480.71,3439.04,7513.37,2026.04,674.03,1106.53,1329.9,,2351.73,477.01,738.78,680.72,117.56,120.78,115.77,183.15,119.12,55.53,450.09,206.56,1693.12,169.49,28300.06,567,937.76,2414.67,209.67,295.33,4571.69,15992.42,861.6
01-11-2021,1151.64,3264.07,1547.72,702.19,779.37,1593.77,2302.13,323,660.32,1156.39,1753.91,804.05,1045.62,787.02,837.65,1739.16,3038.91,1840.2,7425.07,482.7,3456.57,7650.18,2071.27,683.29,1192.8,1369.77,,2374.17,489.88,749.09,691.91,119.02,125.4,117.46,184.89,122.4,57.59,468.05,214.08,1759.92,180.07,28804.58,577.84,954.96,2487.75,218.13,305.33,4744.01,16568.73,865.19
02-11-2021,1134.85,3271.39,1549.12,703.62,776.51,1591.75,2313.41,322.19,644.89,1159.08,1751.6,812.72,1029.31,790.51,829.13,1758.82,3020.95,1824.1,7596.86,484.84,3471.14,7589.42,2071.42,686.11,1176.74,1354.73,,2421.19,495.58,752.57,689.9,121.1,124.27,116.05,182.47,122.24,55.43,458.5,216.8,1715.7,186.11,28530.23,578.81,941.39,2470.69,223.56,307.98,4751.71,16740.94,870.49
03-11-2021,1127.04,3278.95,1524.73,688.98,761.97,1596.06,2306.19,321.55,651.99,1171.75,1748.29,806,1034.33,763.9,817.1,1830.36,3086.46,1820.53,7540.8,481.91,3430.83,7761.12,2032.42,685.77,1143.16,1361.95,,2385.67,501.23,747.34,696.63,121.19,124.67,115.08,181.93,121.48,55.95,468.19,214.03,1756.52,184.7,28641.32,590.9,941.09,2450.68,223.85,301.12,4814.69,16730.99,856.59
04-11-2021,1133.96,3294.35,1536.78,690.96,758.24,1601.88,2317.19,322.14,651.99,1174.68,1756.73,806.48,1040.26,771.17,840.05,1849.2,3075.36,1835.3,7553.62,486.68,3487.37,7754.18,2051.82,689.83,1153.98,1368.59,,2399.28,503.89,749.68,701.05,121.55,125.37,115.77,184.05,121.52,55.95,462.61,215.93,1762.47,184.55,28707.18,592.84,952.51,2586.48,226.35,304.35,4849.57,16773.11,864.33
08-11-2021,1135.37,3288.81,1542.85,698.74,756.35,1628.87,2325.85,324.43,657.35,1193.47,1829.2,815.21,1040.04,775.58,827.2,1864.32,3054.68,1850.85,7492.39,498.3,3504.02,8082.08,2113.52,696.61,1029.81,1414.35,,2502.88,497.05,747.79,717.5,124.34,126.1,118.33,189.32,123.8,56.68,459.87,222.62,1818.89,188.52,29180.92,587.27,952.12,2634.73,229.48,310.88,4913.63,17212.34,885.02
09-11-2021,1144.33,3291.58,1515.86,702.88,762.55,1633.56,2325.13,324.48,648.54,1200.03,1814.49,814.53,1031.2,776.89,858.63,1882.77,3061.64,1840.31,7388.02,506.5,3519.93,8034.8,2091.92,699.78,1036.7,1417.07,,2478.56,502.66,741.82,724.28,122.74,125.22,116.71,188.77,125.2,56.37,454.78,224.42,1833.55,191.21,28887.5,583.79,941.34,2647.36,236.67,318.53,4928.38,17699.65,906.1
10-11-2021,1157.13,3271.49,1499.47,724.81,757.07,1631.36,2295.48,321.6,634.88,1176.67,1829.84,821.11,1027.99,786.34,885.09,1889.11,3025.77,1841.49,7323.77,507.6,3498.83,7976.55,2070.82,699.83,1001.71,1423.8,,2451.43,498.15,746.1,724.82,121.77,122.43,115.36,189.1,126.04,54.79,440.25,226.21,1843.98,189.37,29012.17,585.77,957.41,2669.23,231.87,311.42,4927.7,17721.06,893.87
11-11-2021,1159.24,3275.15,1492.77,718.06,747.91,1624.94,2272.58,316.28,639.67,1146.3,1784.42,816.48,1020.56,770.59,890,1871.24,2982.16,1831.88,7267.03,500.34,3478.65,7921.3,2048.93,695.97,1002.78,1383.22,,2494.35,484.09,734.85,722.07,121.1,122.65,113.95,188.67,122.68,54.84,444.36,225.1,1814.37,185.5,28670.96,582.13,931.88,2628.02,234.57,308.18,5002.98,17216.55,884.55
12-11-2021,1176.73,3310.69,1497.3,732.74,752.91,1668.91,2300.07,325.27,643.46,1167.87,1824.61,826.47,1030.81,781.88,902.56,1898.61,3039.98,1859.91,7292.77,503.92,3372.06,7950.92,2069.48,713.8,1006.42,1440.52,,2505.59,485.75,732.86,737,120.93,122.61,113.86,189.74,123.6,54.32,458.65,225.58,1828.24,187.43,29044.88,585.48,901.44,2646.15,234.66,306.86,5117.35,17514.51,894.58
15-11-2021,1169.79,3336.27,1501.4,726.88,749.71,1675.42,2319.01,324.7,634.01,1152.96,1810.3,831,1029.49,785.95,893.52,1886.11,3084.56,1892.37,7315.43,502.33,3340.61,7921.45,2092.02,707.86,1010.74,1435.21,,2505.5,481.19,730.07,736.51,121.55,117.33,117.8,189.14,126.12,52.55,446.27,225.58,1825.68,176.24,28736.83,586.99,904.09,2608.59,236.42,318.97,5152.51,17240.6,896.16
16-11-2021,1142.61,3339.18,1492.48,719.73,740.74,1680.25,2301.7,325.96,637.27,1146.1,1818.21,812.33,1022.94,774.08,924.22,1894.1,3068.01,1890.96,7849,515.85,3347.62,7755.76,2077.61,706.87,990.75,1454.06,,2497.95,470.31,723,733.22,119.02,116.81,117.36,186.28,125.6,51.85,436.19,226.11,1793.51,172.8,27809.56,592.82,916.69,2633.81,239.21,318.58,5192.86,17563.28,893.53
17-11-2021,1118.15,3306.79,1475.9,709.63,738.07,1675.7,2286.87,326.13,634.83,1180.1,1822.77,815.26,1013.31,767.2,918.59,1891.78,3144.48,1892.42,8067.78,526.88,3324.52,7731.46,2047.93,704.34,1003.46,1470.92,,2465.98,473.21,709.26,722.51,120.93,114.65,119.52,183.57,125.8,51.48,435.99,223.35,1763.51,169.11,27366.91,590.88,903.45,2598.73,244.5,314.22,5491.35,17822.52,899.17
18-11-2021,1122.37,3263.41,1484.19,704.01,739.62,1668.16,2294.76,321.03,623.52,1174.98,1789.41,811.02,984.95,766.52,888.99,1837.63,3141.17,1885.46,7914.13,506.55,3290.89,7642.9,2019.35,697.85,978.67,1424.85,,2445.11,478.58,703.29,713.18,119.91,112.66,120.43,179.8,123.32,50.07,431,217.33,1745.65,165.9,26849.29,591.6,901.39,2529.83,231.97,307.84,5435.33,16772.92,884.55
22-11-2021,1072.65,3247.17,1461,731.36,729.06,1649.41,2284.39,317.39,629.7,1143.77,1704.79,792.2,976.07,747.22,867,1806.14,3174.66,1845.61,7667.7,483.1,3195.02,7530.83,1950.53,682.35,977.16,1400.81,,2359.37,462.05,683.42,702.33,115.34,110.57,121.49,175.5,121.45,49.16,432.81,210.83,1749.39,160.57,26291.65,589.71,893.65,2476.14,222.73,293.36,5174.91,15975.58,852.67
23-11-2021,1082.68,3252.66,1461.19,747.92,728.91,1628.31,2289.79,316.77,654.91,1146.6,1734.18,800.2,978.27,761.23,867.48,1827.31,3100.97,1863.71,7657.56,492.44,3186.35,7534.92,1977.91,688.84,952.37,1418.3,,2355.82,468.37,682.68,716.32,118.31,114.72,126.28,176.39,121.58,50.3,440.69,214.81,1754.36,160.38,26427.48,594.33,894.63,2525.84,231.83,306.56,5202.97,16323.97,872.07
24-11-2021,1067.05,3232.99,1463.6,747.92,737.01,1589.97,2271.19,313.67,654.86,1156.79,1738.23,778.75,984.29,755.17,859.64,1804.21,3073.17,1854.51,7477.62,485.63,3160.6,7455.56,2006.34,680.71,941.74,1397.9,,2344.13,468.46,682.18,749.52,119.95,116.85,127.18,178.94,127.17,49.73,442.55,216.46,1718.55,158.59,26569.06,585.97,895.81,2465.35,233.39,328.15,5121.99,16044.3,860.7
25-11-2021,1131.28,3235.43,1471.22,754.08,728.13,1614.72,2246.61,313.76,652.61,1152.56,1734.25,787.38,989,759,857.71,1792,3060.76,1863.36,7383.1,489.71,3146.32,7486.55,2029.98,682.3,930.97,1417.21,,2365.79,465.99,676.95,748.93,119.82,116.44,127.78,177.5,128.54,49.52,437.6,215.88,1738.03,158.21,26358.3,589.32,899.87,2449.27,237.55,334.58,5171.33,15914.97,860.89
26-11-2021,1094.82,3236.32,1436.46,728.06,700.17,1585.89,2233.27,306.25,602.53,1123.59,1665.72,747.32,976.03,743.88,821.67,1722.5,3059.64,1867.66,6991.15,457.36,3093.35,7275.94,1959.36,664.32,875.17,1388.17,,2261.7,446.94,658.88,704.44,114.19,114.5,126.37,167.18,121.91,46.94,408.19,205.06,1662.62,149.95,25642.09,585.04,879.73,2365.21,222.43,336.15,5109.75,15261.39,816.06
29-11-2021,1107.94,3288.11,1447.41,728.65,696.48,1590.3,2227.82,310.76,599.61,1129.45,1686.48,746.64,996.34,728.13,818.83,1711.94,3060.81,1846.1,6970.68,458.6,3059.58,7269.55,2014.52,677.2,869,1396.58,,2293.17,441.81,648.28,690.15,112.11,113.29,125.28,163.01,119.42,47.04,411.27,200.01,1656.57,146.26,25266.83,581.16,895.17,2345.29,213.92,323.73,5032.49,15379.74,830.35
30-11-2021,1091.55,3313.6,1439.98,717.71,692.55,1605.58,2216.48,314.04,583.12,1153.61,1721.12,758.92,1001.18,730.6,804.11,1709.52,3060.18,1860.89,6891.02,455.77,3005.87,7314.32,1956.96,674.37,856.92,1400.94,,2343.78,437.49,652.81,671.73,112.77,111.63,129.34,164.14,117.77,45.2,404.03,198.46,1635.42,146.55,25796.71,578.19,904.87,2303.55,212.11,318.24,5108.1,15253,833.79
01-12-2021,1119.51,3359.28,1450.68,711.8,705.5,1607.69,2242.59,312.83,610.72,1157.88,1735.66,753.26,1017.05,722.6,803.34,1730.1,3054.82,1884.72,7091.33,472.32,3014.45,7204.95,1948.43,687.3,906.08,1442.89,,2328.69,451.5,676.65,695.4,113.17,114.24,129.62,163.59,117.89,45.68,415.92,201.62,1652.29,148.67,25786.58,559.87,919.87,2369.48,220.33,330.75,5179.95,15402.01,844.92
02-12-2021,1126.7,3420.4,1471.03,721.95,700.36,1638.95,2279.37,318.74,619.88,1180.94,1773.12,753.7,1041.67,742.86,817.63,1733.2,3096.15,1894.96,7141.74,476.14,3087.6,7205.54,1959.31,698.64,917.62,1481.1,,2354.64,453.12,673.17,726,114.06,117,134.19,168.07,119.34,46.94,422.97,203.65,1695.82,153.44,25982.06,562.25,905.8,2382.36,221.5,335.76,5339.54,15698.93,860.31
03-12-2021,1092.85,3418.1,1459.26,707.96,694.44,1627.05,2241.45,315.76,617.77,1158.98,1746.22,754.73,1029.97,728.85,805.5,1744.87,3027.86,1877.29,7028.4,477.14,3049.98,7214.64,1909.38,684.43,923.06,1448.07,,2337.62,449.46,670.08,724.38,112.55,117.33,128.94,171.2,120.92,47.18,415.68,203.75,1676.2,152.54,25610.71,564.98,895.07,2386.25,220.72,343.02,5239.89,15565.92,869.87
06-12-2021,1072.13,3320.41,1449.86,687.51,687.9,1589.31,2205.92,307.75,616.14,1141.63,1686.78,728.7,999.33,714.65,791.26,1726.86,2957.63,1847.67,6866.7,464.32,3014.64,7098.69,1880.45,677.74,888.61,1410.3,,2294.25,442,660.22,710.63,110.2,115.61,126.37,170.11,118.8,46.79,412.45,198.75,1633.75,151.27,25312.54,551.32,869.19,2375.12,216.07,349.35,5077.68,15207.34,856.68
07-12-2021,1080.87,3365.57,1470.98,688.74,712.24,1604.64,2220.36,311.65,633.2,1152.22,1708.31,741.47,1010.85,721,794.91,1741.82,2949.89,1879.51,7006.85,478.83,3048.68,7182.13,1932.27,687.85,899.28,1432.93,,2348.77,452.83,684.02,731.5,111.09,117.25,128.75,172.04,120.92,48.48,433.15,203.02,1658.15,152.17,25445.17,556.28,881.54,2402.04,221.55,344.1,5091.8,15374.18,869.35
08-12-2021,1097.32,3405.38,1498.07,704.8,730.41,1643.73,2238.53,316.23,644.99,1162.51,1759.49,752.63,1030.15,734.43,809.16,1767.93,3025.96,1892.62,7248.94,490.85,3090.98,7304.67,1915.62,679.92,917.38,1458.52,,2373.43,466.94,694.08,747.9,112.77,117.44,128.12,173.52,122.99,49.5,447.78,209.38,1688.35,155.8,25846.71,557.88,884.92,2434.83,224.44,350.13,5215.94,15749.45,883.16
09-12-2021,1114.72,3381.76,1472.09,703.62,731.96,1653.2,2237.72,316.97,646.09,1154.4,1756.99,757.85,1027.47,736.56,819.12,1820.97,3094.3,1873.73,7236.12,490.9,3099.29,7314.42,1911.53,676.7,918.45,1464.33,,2341.47,464.19,690.94,756.11,111.71,118.8,127.12,174.68,122.12,49.66,446.02,209.77,1694.74,155.85,26107.28,563.42,909.38,2471.18,222.78,361.07,5209.89,15738.27,894.58
10-12-2021,1115.86,3414.67,1467.94,700.42,734.87,1649.27,2231.07,314.53,651.31,1168.57,1768.42,750.19,1021.88,738.11,827.4,1814.77,3195.97,1872.32,7239.92,491.4,3102.77,7320.91,1891.98,678.29,916.85,1456.56,,2308.12,469.93,685.07,754.09,111.8,117.75,126.78,176.1,122.28,49.79,445.48,210.69,1720.76,158.11,26097.35,561.53,924.38,2456.31,223.07,364.07,5191.36,15849.54,898.69
13-12-2021,1093.48,3389.18,1456.95,692.93,730.99,1635.58,2203.86,318.05,642.69,1179.55,1729.77,735.04,1019.16,739.32,811.42,1803.24,3192.76,1844.32,7328.4,492.29,3066.31,7295.33,1868.39,668.04,910.83,1488.83,,2319.12,463.38,700.95,745.01,111.49,115.96,127.87,174.06,120.96,49.17,448.57,212.97,1704.28,156.7,26124.22,562.6,910.75,2426.24,225.27,351.36,5299.05,15793.46,894.63
14-12-2021,1080.1,3402.47,1448.56,681.59,735.5,1642.61,2217.2,318.79,642.45,1181.44,1709.75,720.81,1022.02,732.97,805.41,1807.31,3209.94,1869.27,7305.73,486.38,3053.51,7267.73,1835.77,663.18,918.11,1492.96,,2323.41,464.09,707.82,750.16,111.98,115.89,132.78,173.75,121.74,49.25,451.94,210.4,1694,153.25,26151.65,563.08,912.32,2417.25,224.1,363.33,5261.85,15916.48,892.19
15-12-2021,1076.94,3352.28,1446.2,675.53,729.3,1625.78,2219.74,313.62,631.14,1167.62,1663.54,727.43,1010.19,751.44,814.4,1821.93,3214.27,1865.8,7378.66,488.61,3056.15,7252.92,1862.7,666.5,910.83,1491.96,,2292.13,460.53,709.41,732.29,112.29,115.26,131.28,170.49,119.3,48.7,448.67,209.18,1676.69,148.53,25944.01,557.15,905.02,2422.98,222.92,360.39,5242.93,15744.17,881.15
16-12-2021,1090.87,3362.84,1446.3,671.54,718.54,1660.84,2208.78,317.51,634.64,1156.84,1667.8,721.54,1019.73,741.12,821.24,1815.25,3211.01,1871.05,7264.44,488.91,3017.79,7294.64,1856.07,663.18,900.88,1502.01,,2325.78,457.06,706.57,731.94,112.91,116.55,130.25,173.48,120.46,48.66,440.98,210.98,1689.38,148.11,26057.42,554.19,894.48,2401.41,217.1,361.32,5343.8,15559.5,866.91
17-12-2021,1062.08,3365.43,1420.22,656.41,706.08,1707.01,2132.99,330.57,632.82,1135.72,1617.96,707.99,1029.97,745.48,803.24,1789.29,3157.57,1853.8,7114.1,467.3,2949.15,7219.46,1789.28,650.4,856.92,1493.1,,2249.95,444.38,685.91,711.12,111.27,113.98,131.34,170.66,115.53,47.77,440.64,206.95,1638.72,141.73,25917.87,548.84,881.25,2389.6,211.13,335.95,5281.06,15189.51,844.64
20-12-2021,1033.45,3339.65,1374.52,648.73,688.29,1686.44,2170.15,328.18,615.9,1118.97,1580.22,691.61,1019.86,740.63,783.7,1743.03,3153.44,1834.53,7104.35,444.29,2880.55,7045.8,1738.11,627.62,821.11,1452.38,,2209.45,426.71,671.42,689.26,107.9,109.5,131.28,159.71,111.05,45.27,423.95,196.23,1590.17,136.49,25172.2,542.48,873.65,2338.53,204.58,325.3,4885.62,14767.68,805.21
21-12-2021,1048.83,3387.91,1390.09,657.35,698.37,1698.34,2173.73,340.43,630.95,1128.46,1580.79,687.86,1059.52,754.79,781.68,1770.35,3184.49,1867.49,7132.18,450.8,2904.29,7209.63,1732.18,632.72,831.88,1484.1,,2257.11,423.67,662.96,712.74,108.3,112.58,129.25,161.57,112.75,46.63,436.04,196.91,1609.85,135.69,25535,543.35,918.4,2348.44,207.32,341.3,5044.78,15365.12,818.68
22-12-2021,1073.72,3408.99,1393.37,674.84,710.44,1710.62,2178.32,337.89,633.54,1117.58,1592.17,696.88,1075.17,773.16,787.94,1812.44,3193.01,1864.58,7238.07,467.6,2908.98,7258.72,1757.96,633.86,846,1508.46,,2269.05,433.03,666.45,710.04,108.61,113.12,128.58,165.23,113.37,47.63,453.56,201.86,1611.96,136.92,25890.59,548.16,939.23,2416.66,213.29,342.23,5159.43,15528.94,843.54
23-12-2021,1073.33,3438.99,1392.3,668.93,708.99,1741.47,2200.32,342.27,623.23,1118.72,1614.54,708.38,1079.26,768.26,795.78,1819.66,3181.13,1866.33,7202.38,469.43,2944.46,7222.66,1771.13,634.46,845.37,1530.32,,2298.79,438.68,675.86,718.34,110.38,114.95,132.92,167.4,116.44,47.58,451.55,204.28,1632.62,142.16,26024.51,553.41,945.75,2410.25,213.33,331.83,5142.21,15903.08,847.03
24-12-2021,1076.76,3446.69,1387.29,667.25,704.92,1747,2196.78,344.2,624.24,1141.33,1589.64,700.78,1112.45,761.43,782.11,1801.2,3197.58,1867.85,7134.09,464.71,2924.01,7108.72,1744,631.33,835.72,1566.67,,2288.48,434.07,664.6,709.59,107.46,113.55,131.03,165.1,114.78,47.07,449.2,200.5,1584.71,136.96,26002.96,547.82,947.17,2369.09,212.11,325.6,5169.88,15550.54,833.74
27-12-2021,1075.6,3470.35,1398.76,665.97,713.54,1749.48,2201.04,344.76,625.92,1155,1598.88,700.34,1114.21,769.86,787.79,1807.79,3185.51,1875.44,7107.18,468.24,2925.91,7128.65,1768.99,633.71,829.99,1622.29,,2300.17,435.12,669.23,710.38,107.99,113.67,131.48,166.09,113.83,47.34,443.23,202.68,1576.5,137.86,25987.4,545.64,936.09,2370.11,212.65,312.01,5297.55,15682.42,841.1
28-12-2021,1088.38,3480.16,1408.41,670.21,713.35,1769.97,2208.4,347.64,630.04,1170.56,1607.64,708.57,1128.89,790.22,807.19,1840.05,3278.77,1880.56,7114.93,477.24,2946.27,7287.11,1770.43,636.24,827.47,1641.47,,2348.08,438.11,672.52,716.32,109.98,115.85,131.16,168.76,115.61,47.57,448.47,208.65,1595.58,138.8,26404.06,546.61,948.59,2410.4,216.81,315.49,5299.49,15735.54,867.63
29-12-2021,1090.24,3469.04,1401.71,667.06,713.25,1767.67,2206.25,346.78,628.65,1178.56,1622.44,708.28,1135.92,813.2,801.41,1835.54,3278.04,1884.9,7166.21,473.06,3026.47,7301.72,1759.76,638.66,844.31,1623.97,,2370.08,431.65,667.59,709.94,109.14,114.21,130.52,169.07,115.11,47.1,444.65,211.08,1578.56,138.85,26303.8,550.64,941.78,2489.93,214.7,312.01,5375,15731.62,861.27
